x,y,z
245.0667972825451,317.3329877684475,a
198.77293371892628,291.37400883901194,a
241.92879534350647,247.99398740266795,a
217.93247459778317,256.480070508374,a
156.48584498127306,303.0906002115453,a
251.5300162663322,274.4851834771911,a
248.00528284933327,306.5284648327669,a
203.09168528471332,244.7735127663234,a
234.05490159517532,213.59840175056377,a
233.0677762418287,241.60824405805658,a
257.4794510836452,245.50695716656728,a
544.7889135360207,161.29369202835062,a
464.7667537667314,195.41383720015216,a
481.2117499908623,167.12041587470526,a
552.7048134562805,178.32353950216105,a
442.6523055350507,180.02274947412963,a
518.7448205647281,200.50817217575332,a
502.27780335885456,228.13948148639804,a
465.71654949377375,244.79093864805972,a
442.17028856008267,250.2277153052747,a
463.030003774832,188.86496982946426,a
427.6417554688685,245.69348165007176,a
413.905528711151,283.0048539066504,a
439.8563325581923,255.33408189927053,a
434.652288319649,187.93535501285555,a
399.67737812984086,210.60483522778213,a
361.68177953387294,221.30743397670977,a
351.0994045727015,152.61957294593452,a
388.73037469522967,169.4495177301639,a
379.44337220868726,117.00461243104138,a
439.6188547252865,125.43449264511997,a
430.9479417555871,111.92807259130211,a
419.4048781135353,124.39182640555367,a
477.4117841168888,90.68084786765604,a
508.5515041934837,88.07713014409308,a
420.9333595673515,117.66287589150193,a
488.6323198884147,56.28550595264005,a
464.78301921877386,133.63813144854498,a
423.9742069840271,120.65914500066208,a
356.8392800544433,142.80988009670443,a
427.6782055113606,131.60652974099787,a
422.05823841985466,169.59180963029598,a
362.54885238443865,189.09117713856182,a
401.1078969913351,187.42383449183723,a
414.60503584288915,194.44189228321346,a
429.6376775342704,267.5510352010224,a
446.08588685603615,262.60493838707725,a
454.5846365583146,209.6759127976439,a
464.3490788217316,250.90857668627277,a
448.246408653716,276.72277453543006,a
459.0928721738222,303.787162912462,a
445.7731436667247,245.53109151559335,a
538.4350968447859,252.57258896459754,a
519.3933281998126,232.8187917719004,a
458.8288012702541,223.71343021407574,a
488.7984263148699,230.71182779145641,a
527.1683506991482,145.66008436607456,a
527.5254069351543,185.24025200832364,a
461.0597159273017,211.48490375896222,a
465.300477633024,152.33637308233403,a
466.65109302795054,160.35214864391799,a
469.6929382021225,201.00978334804068,a
446.62180888600085,178.3480522330987,a
447.70953429974696,150.3551720868145,a
419.1032983613046,212.19682334126065,a
411.1650170955293,132.97250246401654,a
370.1446804565083,162.1949478375792,a
392.2125799833869,155.0049159767608,a
308.84295483813116,185.1897859143541,a
376.61779761702405,135.75647488503307,a
319.83828165741994,166.332966147209,a
360.2116510237927,175.5009903611023,a
308.80403840918166,193.96380009836525,a
370.0434744846748,198.8269139876307,a
366.3302617014458,223.11820084034696,a
359.1912826485921,201.6391323660743,a
352.6265035193479,197.57398012588675,a
401.7200380800912,142.3174197297198,a
357.42542559309675,201.0450240762966,a
414.15416203112676,111.06450723825157,a
370.8433764939752,155.2398861366841,a
371.7367435444727,140.2153305925711,a
319.765874388607,160.1963387259646,a
308.61853453254764,106.04785339278914,a
328.10328418793625,143.29423102929422,a
348.20962188830913,145.78958054687467,a
367.81026044582484,53.06764224697827,a
369.003931283027,115.45984533182622,a
346.6649998885647,80.46501753378374,a
358.89664654748077,133.8909954366885,a
395.4204870008511,40.8970457945847,a
378.79408244709026,135.9720608782702,a
429.48189902968386,106.70950263620188,a
397.91836534956707,67.44120176721759,a
392.6172007219436,105.61129905082288,a
377.7192007605991,108.11453947894279,a
418.5297465095191,96.80489606716395,a
433.05545921159415,75.4115759887872,a
462.2670020939494,111.87139481105606,a
445.59120263527564,110.77679263072167,a
466.7609492482418,87.29157011617588,a
392.0062135102932,81.93356449009553,a
468.7010262994325,108.02993959871321,a
513.5970963864473,96.11861347283548,a
461.53211264121626,51.010811053644716,a
572.2578286605392,352.7188679837493,a
554.0072803179978,398.2843454536776,a
595.6258236210699,411.6065801273547,a
586.0239646026366,459.1147691671712,a
607.2672076732778,401.92523969069686,a
579.7462422886182,441.2604265217597,a
580.7857004368362,425.70002544741544,a
576.6802013906985,444.20079577465935,a
623.9178805914979,442.7769493469717,a
625.4782326748035,462.06412667006276,a
634.7846909674746,423.26464492074354,a
669.9942866347334,440.25969858992636,a
610.4170020374985,444.93013586329516,a
607.3541593474752,435.4080626464363,a
646.5430359172103,391.5241548207653,a
660.1138334661971,408.24909350760294,a
694.6714924291596,433.9051615694118,a
660.1141170396471,448.15891745859943,a
616.5964613487487,400.9603632080185,a
626.070690666857,335.06394638769586,a
657.8764925966466,384.43574103825284,a
587.3365679185763,380.48288340190174,a
601.0694441034715,440.0635000423373,a
589.0738653713418,382.17920051441394,a
564.1698202296853,421.0178037665381,a
611.0162031101328,382.46775454179067,a
589.4283228621797,413.51345287409794,a
541.6770838110139,443.18646498127436,a
561.5905216655749,385.96413872513943,a
558.8791006456489,439.84103227254354,a
582.924758203502,410.52633128882627,a
543.1276790300701,444.33912082049255,a
546.5358657269314,422.88436329571755,a
534.3089095740839,427.6421316388696,a
547.694192362061,437.4622907318112,a
598.3148581392685,433.77266598665,a
564.807938795092,459.09467390670324,a
516.6185223033624,460.1526608548907,a
537.1193707406705,415.9943758584649,a
567.3653404662458,401.6705513455113,a
564.1715500980283,461.76827953266746,a
569.3251474162605,431.8314724946436,a
575.3162471682789,471.12680745161924,a
577.947897449549,453.64871155512935,a
578.3942912758442,478.74043205464943,a
574.2411809737923,459.31826879225304,a
563.963745912377,448.06792327890525,a
527.8536019229338,469.7562320076394,a
518.7212377064736,476.6778722141457,a
534.0586582379084,463.8659460173493,a
534.3328931736454,482.8018718268876,a
538.7576472398259,452.07718476115747,a
462.59011514932297,471.12288581477605,a
505.70487974588,456.16788609572797,a
444.30760772115275,429.0093217235004,a
469.25121127020606,429.13719854165555,a
465.0813222127832,435.034642243878,a
487.1022693651022,391.07721953467944,a
471.14725391544886,395.6756974307158,a
538.0449035929302,402.1211068277091,a
580.4094288934181,401.95947852217927,a
554.5981928760116,378.6495403255768,a
609.3663196641934,410.30420912317356,a
623.3333457505244,439.7621339842923,a
648.6201195911251,395.4037545548499,a
629.7415989926836,378.5591758402878,a
608.873618934305,348.52698278431575,a
638.6641574771514,386.64311851278944,a
660.4200477449256,365.2052276981154,a
613.4927763178546,330.10322481101093,a
608.5493646937566,326.12806387902106,a
667.3433348573598,311.97767846403246,a
640.4032818070178,353.1262027904347,a
652.320280428535,311.91411607072416,a
638.4862519404202,293.56122296864316,a
684.4015651577254,266.2905036665248,a
669.1206324016124,267.7109045738946,a
600.3604318446012,336.4656049846529,a
664.8538066382532,346.33741898355817,a
648.0625170050167,339.0518497845873,a
579.1585964513379,354.2907538068485,a
605.022848596933,337.4430899301046,a
666.5530879018764,343.6318192117919,a
560.397996991,340.1836021727722,a
532.9540133968812,420.02032296178817,a
557.089761279021,404.444986904806,a
534.6902032257922,398.14746159320964,a
559.4316603096095,420.47663421858107,a
502.0260164903544,388.52921233314873,a
543.3754074736042,432.2907138207152,a
529.1024449360236,471.55991030858377,a
546.5808390016152,409.7756370861506,a
541.3569661712014,441.95012119871143,a
541.2740491502183,426.1371614114333,a
533.9021417514884,369.11915210743973,a
554.9009339565821,394.04154983696714,a
598.5686512620524,390.726972565517,a
600.8300589272468,347.4940318761371,a
661.9646644479326,318.23299535407364,a
663.9352736705174,370.762240291043,a
680.4800372230317,361.0430675022599,a
678.6566713634528,336.26581047202836,a
684.0392630482615,337.29284052994365,a
681.731949133059,359.5363566514472,a
681.659837928044,332.8696141367193,a
719.4898716307657,344.7391467379964,a
675.6656177700629,321.1569065825163,a
700.147496943478,361.41433696667525,a
665.9855448708278,316.7151411292831,a
749.0648435194032,300.9657960999615,a
707.4757810495632,342.95952535680146,a
695.24181346468,385.64196033195185,a
706.1770878421812,390.7287604080674,a
718.8602006423681,424.1576541626924,a
684.2248922083652,376.36911134944035,a
691.5179144446005,380.15834003176485,a
735.2231432613711,359.45182728988084,a
710.1750465172904,381.0604264947268,a
722.2285251270179,420.40016562858364,a
685.8212069486837,419.6849689263648,a
712.3356606848813,394.24739351287906,a
722.6563003745298,372.0271282017726,a
668.7255436302472,406.59122708466407,a
683.7695724998143,378.94758447826996,a
664.0506042489142,452.17468586749516,a
671.7238636132381,433.4558333177123,a
643.3316829079336,439.23165388237845,a
602.5043305179641,443.6468202450815,a
605.6041379056868,496.5412380511222,a
614.6482020884653,460.58615784830766,a
586.569061985535,422.953534426528,a
611.3723086369865,465.9163476667566,a
610.5256864830503,425.3771533973506,a
621.413653320338,485.2860885510993,a
615.6254201074152,445.6656033606969,a
647.1584516998369,447.1033773821557,a
631.6296869843031,404.79872286357477,a
690.2019904860421,446.6658456215251,a
622.7477900355125,427.4592054893115,a
676.5534554867974,431.1982706707124,a
643.3915199813582,416.7958675127291,a
624.8659665149428,440.27131021038934,a
677.8769249283429,417.27195151558965,a
691.4753927730108,511.1167943302034,a
686.0824080399212,438.7890928002988,a
666.5608629077444,458.8233695370178,a
706.3902344820871,438.186489262862,a
665.5054458272596,478.3749313330116,a
671.8309266110424,474.3524169720944,a
675.1146573945324,435.48777998386817,a
663.1799968079986,425.17358006402577,a
661.2647412385749,446.85804438615787,a
726.4962872435029,438.1937742005593,a
650.1196768198253,404.99657047505474,a
723.8163483635119,465.5842301091386,a
674.3240471006924,508.6266269039514,a
661.0543724799136,485.3881394971486,a
658.2669286205293,440.9953487517745,a
650.1276208197742,416.48175241475485,a
644.8338630912327,460.60944161793503,a
645.1701670159058,493.6262530025299,a
664.0721561696405,476.487220987508,a
662.5057649591533,495.90693664757794,a
588.3885106403629,464.4184611008676,a
600.3056519543162,436.54177362316784,a
610.1471779879613,438.62898351339237,a
560.2017732629038,472.93791700321606,a
610.5681023243931,462.0936054147695,a
587.0367274319277,426.4602638599383,a
558.0421458232902,458.3013186493586,a
581.8838552920715,530.4255627267268,a
491.76747696816744,468.8908138182245,a
506.6087696596824,473.0057547308377,a
549.56738774323,431.18032445379106,a
458.6605493323094,494.4491093376486,a
477.35946109373737,516.4739258575353,a
517.8826601719701,422.4859452281555,a
516.8588933745642,528.2952436550544,a
470.6220647569465,562.4363235085726,a
470.16011806420573,477.51305839042124,a
504.0415166773141,549.615557798279,a
485.0783962882129,504.24101708494874,a
482.6594267477631,491.6672193256393,a
484.5143081247662,536.8581289588269,a
518.4174146128917,450.68945487830626,a
505.0819681873604,505.8174752956576,a
437.2543642178273,477.7101859416732,a
450.8296697856765,526.9493658992204,a
475.3210601670724,507.8595430226909,a
476.69623197022986,512.420657099071,a
428.38048032492776,472.7844932673896,a
438.2737889649835,496.02016486145715,a
550.2997732851384,460.36981133536864,a
523.4695408152363,471.40840747657984,a
533.2699676521075,482.62751941093546,a
561.5377413773323,461.83276151880875,a
560.4644573679615,477.96262110169977,a
591.1310333199211,538.1286273622763,a
584.8482614089285,517.1915746022345,a
649.3120394523013,503.67504474959986,a
596.4355074360194,473.6869640440766,a
607.4927290417434,479.2323735742665,a
672.8688392711897,492.54730749210546,a
730.4900427830867,507.46387686753997,a
672.4724929382187,460.5208756014658,a
688.5539298901615,490.0059370816299,a
701.3306736178038,505.3339588595978,a
766.8948120819814,492.7859455321639,a
103.76439821796568,146.94193428354498,a
112.48267331383947,127.12218363725174,a
81.09109322726,81.76850904152991,a
80.32378006610843,177.42881247657846,a
114.9577611984295,126.03610667039624,a
58.93148616944287,130.0135387547083,a
68.61935945306664,134.88259288917703,a
76.06327886737367,80.95855028669001,a
43.94806069233059,88.76764843942823,a
50.516977304790196,60.407273892129524,a
25.71113076864816,71.50018971949737,a
48.28673096631566,40.40798541233892,a
30.507440482842174,65.50954227982561,a
51.65789563906394,67.33518981667675,a
77.72821888354085,63.73015816709818,a
56.41706737414246,67.17697501275416,a
42.947884379514576,32.825971287616085,a
54.38716345484485,32.350902799752475,a
109.44626074090496,88.02260031858793,a
77.87624384552201,91.53403503847505,a
64.93310389578672,96.17911366459884,a
112.40949325405099,90.87501981466437,a
76.85425288971788,90.28273689300221,a
94.23397732126497,156.80617532973707,a
84.35615422750473,142.20356643508978,a
81.07067053992334,161.67076040708838,a
143.79532509946577,194.505446041077,a
49.896458235993194,176.4300696075336,a
20.616743495912168,110.95541643306672,a
-4.498154578851789,128.9998011512206,a
19.75345930751676,139.1699818806283,a
36.52707811680421,107.03718228764802,a
58.952511943605025,91.45658679616548,a
20.023813273545937,86.64414780334442,a
55.26124948411386,66.99116976043246,a
65.8129203562532,48.09566989777022,a
95.02865855524536,110.58127143076587,a
69.40001109790451,65.19355276486033,a
94.53441602916445,66.32805148932624,a
55.57692378441155,126.4801425504931,a
29.715145522513637,131.98189286364692,a
62.32153357605098,130.9427907663504,a
3.110279506140458,157.3971605184932,a
3.52005385674674,195.8613739571627,a
21.603915090671446,59.67556384101084,a
-10.767843606070265,50.29327983148312,a
20.056991627669667,45.717099963501084,a
15.367977517601862,51.79038095970111,a
37.92844454782946,10.234089954724311,a
30.107214698789573,13.483496398959176,a
59.37546411899453,68.47476627527527,a
61.62663646502186,16.57873238407518,a
170.0513155507068,81.63380859824747,a
116.00092547544465,83.1487275762841,a
115.01219504849101,10.069207914411777,a
106.58130522481898,-28.575879957025904,a
96.5719240922312,87.75244637986242,a
113.89795244640308,40.55906757057636,a
64.45207999652722,4.794003009213043,a
40.57031318420227,75.19686201938566,a
59.31890820489205,126.2529992134792,a
42.57217253655586,126.31134772262266,a
46.00299367090902,50.392147932866806,a
57.726985724725736,97.28694925031607,a
58.613054751475914,50.30315644827408,a
144.14845349673007,157.9434443768585,a
132.33777540909642,68.04153955430468,a
94.38640105638267,49.19784470191212,a
91.84286725281603,33.9619611814083,a
122.12452129438469,36.16831327736571,a
129.67430672159438,66.18315153821129,a
117.46490497325703,65.60506435246492,a
45.513827029834765,74.81433613945387,a
95.8688632205802,51.11017077323561,a
20.880948803055986,90.3533685431363,a
103.68171975535495,66.13795091081772,a
110.79055535746922,114.43870375909131,a
142.1684203930271,79.38056042368805,a
154.69758467938777,88.6577469789047,a
115.32674907481373,34.884026031074654,a
156.50398658674888,-4.529583477399967,a
146.24527148409638,36.534552760438146,a
150.57291061340396,38.600782512994954,a
159.1607464092308,8.673070188792224,a
150.88271578205266,34.038227632652024,a
184.21017093120824,66.03732035695072,a
139.01382530050833,74.25550894964078,a
84.55687880693348,168.22927203351867,a
46.783938668714626,108.91730784293793,a
54.657190687564224,64.0215063607559,a
-9.173626873443155,84.25392389670549,a
96.72132459141812,63.65561665483443,a
51.62676993818641,48.5004312097721,a
10.34624854206045,82.60228026707068,a
37.961894646308174,120.07357195512697,a
36.960277587282924,157.36817550672032,a
84.08644201389912,108.46932391517402,a
